index,_id_x,auction_location,auction_time,city_url,date_of_auction,date_of_scraping,deposit,law_firm,listing_url,principal_amount,principal_date,property_address,_id_y,bathrooms,bedrooms,lat,lgn,region_name,unique_id,zcity,zestimate,zpid,zstate,zstreet_address,zzip,days_from_principal_date,estimated_principal,estimated_equity
87,5cb0e88e737ae134b821eee6,"9311 Lee Ave, Manassas, VA 20110",11:30 AM,http://classified.washingtontimes.com/category/394/Foreclosure-Sales-PW-Cty/2.html,4/12/9311,35:42.5,"$20,000","Samuel I. White, PC, Law Firm, http://www.siwpc.com",http://classified.washingtontimes.com/category/394/Foreclosure-Sales-PW-Cty/listings/93999/00024953.html,"$111,800",1/8/2014,"1543 colonial drive apt 104, woodbridge, va 22192",5cb0ec94737ae134b821f05a,2,2,38.677776,-77.262404,Woodbridge,5cb0e88e737ae134b821eee6,Woodbridge,"$160,194",80609276,VA,1543 Colonial Dr APT 104,22192,1920,"$92,197","-$67,997"
36,5cb0e7dc737ae134b821eeb3,"1300 Courthouse Rd, Stafford, VA 22554",10:00 AM,http://classified.washingtontimes.com/category/405/Forclosure-Sales-VA/3.html,4/26/2019,32:45.0,$0,"Lenox Title Trustee Services, LLC, 25185 Gladding Landing Road, 404.474.7149",http://classified.washingtontimes.com/category/405/Forclosure-Sales-VA/listings/95097/00026069.html,"$113,000",9/20/2006,"8 thaxton ct stafford, va 22556",5cb0ec86737ae134b821f027,3.5,4,38.480097,-77.420439,Stafford,5cb0e7dc737ae134b821eeb3,Stafford,"$429,381",59817931,VA,8 Thaxton Ct,22556,4587,"$65,664","-$363,717"
242,5cb0eaa9737ae134b821ef81,"4100 Chain Bridge Road, Fairfax, MD 20772",10:00 AM,http://classified.washingtontimes.com/category/358/Foreclosure-Sales-FFX-Cty/6.html,4/18/2019,44:41.8,"$114,000","BROCK & SCOTT, PLLC, http://www.mid-atlanticauctioneers.com",http://classified.washingtontimes.com/category/358/Foreclosure-Sales-FFX-Cty/listings/94565/00025555.html,"$114,000",5/4/2006,"801 grace meadow court great falls, va 22066",5cb0ecbe737ae134b821f0f5,6,6,39.004387,-77.312271,Great Falls,5cb0eaa9737ae134b821ef81,Great Falls,"$1,542,810",51700439,VA,801 Grace Meadow Ct,22066,4726,"$64,798","-$1,478,012"
341,5cb0ec0f737ae134b821efe4,"4910 Massachusetts,  4910 Massachusetts Ave., NW #100, Washington, DC 20016, 202-364-0306",12:15 PM,http://classified.washingtontimes.com/category/357/Foreclosure-Sales-DC/6.html,4/12/8902,50:39.1,$0,"ALEX COOPER AUCTIONEERS, INC., 4910 MASSACHUSETTS AVE., NW, STE 100, WASHINGTON DC 20016 (202) 364-0306, http://www.alexcooper.com",http://classified.washingtontimes.com/category/357/Foreclosure-Sales-DC/listings/95132/00025934.html,"$115,114",1/1/1900,no address,5cb0ecdb737ae134b821f158,4,5,38.834996,-77.18124,Annandale,5cb0ec0f737ae134b821efe4,Annandale,"$762,263",51847860,VA,4110 Cottage Ln,22003,692134,"-$7,161,079","-$7,923,342"
101,5cb0e8bf737ae134b821eef4,"9311 Lee Ave, Manassas, VA 20110",2:00 PM,http://classified.washingtontimes.com/category/394/Foreclosure-Sales-PW-Cty/3.html,4/12/9311,36:31.1,"$11,500","Atlantic Trustee Services, L.L.C, http://www.glasserlaw.com",http://classified.washingtontimes.com/category/394/Foreclosure-Sales-PW-Cty/listings/94289/00025213.html,"$116,262",3/25/2009,15081,5cb0ec98737ae134b821f068,3.5,4,38.811779,-77.61266,Gainesville,5cb0e8bf737ae134b821eef4,Gainesville,"$475,167",59700814,VA,6733 Sutton Oaks Way,20155,3670,"$77,296","-$397,871"
180,5cb0e9d2737ae134b821ef43,"345 Main Street, Montgomery, MD",11:00 AM,http://classified.washingtontimes.com/category/359/Foreclosure-Sales-Mont-Cty.html,3/27/2019,41:06.5,"$13,000","Mid-Atlantic Auctioneers, http://www.mid-atlanticauctioneers.com",http://classified.washingtontimes.com/category/359/Foreclosure-Sales-Mont-Cty/listings/94092/00024367.html,"$123,000",12/18/2007,"improved real property 3355 university boulevard west, apt 101 kensington, md 20895",5cb0ecae737ae134b821f0b7,3,4,38.700141,-77.403583,Manassas,5cb0e9d2737ae134b821ef43,Manassas,"$548,076",52005755,VA,6650 Deep Hollow Ln,20112,4133,"$76,575","-$471,501"
122,5cb0e907737ae134b821ef09,"9311 Lee Ave, Manassas, VA 20110",10:00 AM,http://classified.washingtontimes.com/category/394/Foreclosure-Sales-PW-Cty/5.html,4/12/9311,37:43.1,$0,"Lenox Title Trustee Services, LLC, 25185 Gladding Landing Road, 404.474.7149",http://classified.washingtontimes.com/category/394/Foreclosure-Sales-PW-Cty/listings/94619/00025695.html,"$140,000",3/26/2019,13486,5cb0ec9e737ae134b821f07d,4.5,4,38.619107,-77.340535,Woodbridge,5cb0e907737ae134b821ef09,Dumfries,"$516,091",65227141,VA,4324 Cogenbury Ct,22025,17,"$139,783","-$376,308"
97,5cb0e8b1737ae134b821eef0,"9311 Lee Ave, Manassas, VA 20110",3:00 PM,http://classified.washingtontimes.com/category/394/Foreclosure-Sales-PW-Cty/3.html,4/12/9311,36:17.6,"$14,235","Terra Abstract Virginia, Inc., http://www.terraabstract.com",http://classified.washingtontimes.com/category/394/Foreclosure-Sales-PW-Cty/listings/94791/00025869.html,"$142,348",6/16/2015,"9262 chapman oak drive #2, manassas, virginia 20110",5cb0ec97737ae134b821f064,3.5,4,38.588458,-77.314284,Princeton Woods,5cb0e8b1737ae134b821eef0,Dumfries,"$311,447",55713912,VA,3376 Vineland Pl,22026,1396,"$124,200","-$187,247"
115,5cb0e8ef737ae134b821ef02,"9311 Lee Ave, Manassas, VA 20110",9:00 AM,http://classified.washingtontimes.com/category/394/Foreclosure-Sales-PW-Cty/5.html,4/12/9311,37:19.5,"$14,898","BWW Law Group, LLC, http://www.bwwsales.com",http://classified.washingtontimes.com/category/394/Foreclosure-Sales-PW-Cty/listings/94084/00024518.html,"$148,975",12/21/2010,"3407 fitchburg court, woodbridge, va 22193",5cb0ec9c737ae134b821f076,2,4,38.643253,-77.315929,Dale City,5cb0e8ef737ae134b821ef02,Woodbridge,"$292,317",12457882,VA,3407 Fitchburg Ct,22193,3034,"$107,697","-$184,620"
0,5cb0e246737ae133ac3c0494,"520 King Street, Alexandria, VA 22314",12:30 PM,http://classified.washingtontimes.com/category/354/Foreclosure-Sales-ALEX-Cty.html,4/2/2019,08:54.1,"$15,121","Terra Abstract Virginia, Inc., http://www.terraabstract.com",http://classified.washingtontimes.com/category/354/Foreclosure-Sales-ALEX-Cty/listings/94014/00024934.html,"$151,210",8/24/1982,"31 canterbury square, apt. 201, alexandria, virginia 22304",5cb0ec7d737ae134b821f003,1,0,38.813867,-77.121951,Landmark-Van Dom,5cb0e246737ae133ac3c0494,Alexandria,"$163,859",192147210,VA,31 Canterbury Sq APT 201,22304,13380,"-$33,556","-$197,415"
1,5cb0e766737ae134b821ee90,"520 King Street, Alexandria, VA 22314",12:30 PM,http://classified.washingtontimes.com/category/354/Foreclosure-Sales-ALEX-Cty.html,4/2/2019,30:46.0,"$15,121","Terra Abstract Virginia, Inc., http://www.terraabstract.com",http://classified.washingtontimes.com/category/354/Foreclosure-Sales-ALEX-Cty/listings/94014/00024934.html,"$151,210",8/24/1982,"31 canterbury square, apt. 201, alexandria, virginia 22304",5cb0ec7d737ae134b821f004,1,0,38.813867,-77.121951,Landmark-Van Dom,5cb0e766737ae134b821ee90,Alexandria,"$163,859",192147210,VA,31 Canterbury Sq APT 201,22304,13380,"-$33,556","-$197,415"
184,5cb0e9e1737ae134b821ef47,"345 Main Street, Montgomery, MD",11:00 AM,http://classified.washingtontimes.com/category/359/Foreclosure-Sales-Mont-Cty.html,4/10/2019,41:21.3,"$17,000","Mid-Atlantic Auctioneers, http://www.mid-atlanticauctioneers.com",http://classified.washingtontimes.com/category/359/Foreclosure-Sales-Mont-Cty/listings/94611/00025162.html,"$155,000",11/5/2004,"improved real property 3473 hewitt avenue silver spring, md 20906",5cb0ecaf737ae134b821f0bb,3,4,38.700141,-77.403583,Manassas,5cb0e9e1737ae134b821ef47,Manassas,"$548,076",52005755,VA,6650 Deep Hollow Ln,20112,5271,"$80,388","-$467,688"
191,5cb0e9f9737ae134b821ef4e,"4100 Chain Bridge Road, Fairfax, MD 20772",9:00 AM,http://classified.washingtontimes.com/category/358/Foreclosure-Sales-FFX-Cty.html,4/12/5042,41:45.8,"$15,768","BWW Law Group, LLC, http://www.bwwsales.com",http://classified.washingtontimes.com/category/358/Foreclosure-Sales-FFX-Cty/listings/95241/00026232.html,"$157,675",5/23/2014,"3947 el soneta place apt 14, alexandria, va 22309",5cb0ecb1737ae134b821f0c2,3.5,4,38.999905,-77.37218,Herndon,5cb0e9f9737ae134b821ef4e,Herndon,"$581,729",51705408,VA,1312 Yellow Tavern Ct,20170,1785,"$131,972","-$449,757"
203,5cb0ea23737ae134b821ef5a,"4100 Chain Bridge Road, Fairfax, MD 20772",1:00 PM,http://classified.washingtontimes.com/category/358/Foreclosure-Sales-FFX-Cty/2.html,4/1/2019,42:27.3,"$20,000","Samuel I. White, PC, Law Firm, http://www.siwpc.com",http://classified.washingtontimes.com/category/358/Foreclosure-Sales-FFX-Cty/listings/94229/00025233.html,"$158,119",4/12/2016,"523 florida avenue apt t1-13, herndon, va 20170",5cb0ecb4737ae134b821f0ce,5,4,38.780818,-77.066484,Belle Haven,5cb0ea23737ae134b821ef5a,Alexandria,"$1,485,158",51926592,VA,2107 Belle Haven Rd,22307,1095,"$142,307","-$1,342,851"
231,5cb0ea83737ae134b821ef76,"4100 Chain Bridge Road, Fairfax, MD 20772",10:00 AM,http://classified.washingtontimes.com/category/358/Foreclosure-Sales-FFX-Cty/5.html,4/16/2019,44:03.4,"$16,500","Atlantic Trustee Services, L.L.C, http://www.glasserlaw.com",http://classified.washingtontimes.com/category/358/Foreclosure-Sales-FFX-Cty/listings/94801/00025796.html,"$168,953",7/9/2013,"2206 southgate square, reston, virginia 20191",5cb0ecbb737ae134b821f0ea,1.5,2,38.942993,-77.362108,Hattontown,5cb0ea83737ae134b821ef76,Reston,"$303,917",51735215,VA,2206 Southgate Sq,20191,2103,"$136,505","-$167,412"
261,5cb0eaed737ae134b821ef94,"4100 Chain Bridge Road, Fairfax, MD 20772",9:00 AM,http://classified.washingtontimes.com/category/358/Foreclosure-Sales-FFX-Cty/8.html,4/4/2019,45:49.4,"$17,400","BWW Law Group, LLC, http://www.bwwsales.com",http://classified.washingtontimes.com/category/358/Foreclosure-Sales-FFX-Cty/listings/93870/00024841.html,"$174,000",8/10/2007,"5809 royal ridge dr, springfield, va 22152",5cb0ecc3737ae134b821f108,2,2,38.928359,-77.210733,McLean,5cb0eaed737ae134b821ef94,Mclean,"$435,200",64490311,VA,1530 Spring Gate Dr UNIT 9316,22102,4263,"$106,259","-$328,941"
236,5cb0ea95737ae134b821ef7b,"4100 Chain Bridge Road, Fairfax, MD 20772",1:00 PM,http://classified.washingtontimes.com/category/358/Foreclosure-Sales-FFX-Cty/5.html,4/15/2019,44:21.0,"$20,000","Samuel I. White, PC, Law Firm, http://www.siwpc.com",http://classified.washingtontimes.com/category/358/Foreclosure-Sales-FFX-Cty/listings/94553/00025631.html,"$174,462",4/22/2011,"2237 hunters run drive, reston, va 20191",5cb0ecbd737ae134b821f0ef,1,1,38.938508,-77.363486,Glade Dr - Reston Pky,5cb0ea95737ae134b821ef7b,Reston,"$212,183",51737017,VA,2237 Hunters Run Dr,20191,2912,"$128,066","-$84,117"
104,5cb0e8ca737ae134b821eef7,"9311 Lee Ave, Manassas, VA 20110",12:45 PM,http://classified.washingtontimes.com/category/394/Foreclosure-Sales-PW-Cty/4.html,4/12/9311,36:42.1,"$17,525","Terra Abstract Virginia, Inc., http://www.terraabstract.com",http://classified.washingtontimes.com/category/394/Foreclosure-Sales-PW-Cty/listings/94804/00025800.html,"$175,250",2/8/2014,"3781 katie place, triangle, virginia 22172",5cb0ec99737ae134b821f06b,3,4,38.542431,-77.325428,Triangle,5cb0e8ca737ae134b821eef7,Triangle,"$446,602",61213308,VA,3781 Katie Pl,22172,1889,"$145,017","-$301,585"
264,5cb0eaf7737ae134b821ef97,"4100 Chain Bridge Road, Fairfax, MD 20772",9:00 AM,http://classified.washingtontimes.com/category/358/Foreclosure-Sales-FFX-Cty/8.html,4/4/2019,45:59.7,"$17,990","BWW Law Group, LLC, http://www.bwwsales.com",http://classified.washingtontimes.com/category/358/Foreclosure-Sales-FFX-Cty/listings/94128/00025007.html,"$179,900",12/6/2002,"1648 westwind way #158c, mclean, va 22102",5cb0ecc4737ae134b821f10b,2,3,38.879693,-77.422473,Chantilly,5cb0eaf7737ae134b821ef97,Chantilly,"$439,654",51785814,VA,4314 Lees Corner Rd,20151,5971,"$81,801","-$357,853"
74,5cb0e860737ae134b821eed9,"9311 Lee Ave, Manassas, VA 20110",11:30 AM,http://classified.washingtontimes.com/category/394/Foreclosure-Sales-PW-Cty.html,4/12/9311,34:56.8,"$20,000","Samuel I. White, PC, Law Firm, http://www.siwpc.com",http://classified.washingtontimes.com/category/394/Foreclosure-Sales-PW-Cty/listings/94729/00025791.html,"$180,000",2/10/2007,15612,5cb0ec91737ae134b821f04d,0,0,40.141,-79.5868,East Huntingdon,5cb0e860737ae134b821eed9,Alverton,"$53,259",186774496,PA,15612-1000 Thousand,15612,4444,"$106,948","$53,689"
181,5cb0e9d6737ae134b821ef44,"345 Main Street, Montgomery, MD",11:00 AM,http://classified.washingtontimes.com/category/359/Foreclosure-Sales-Mont-Cty.html,4/10/2019,41:10.3,"$21,000","Mid-Atlantic Auctioneers, http://www.mid-atlanticauctioneers.com",http://classified.washingtontimes.com/category/359/Foreclosure-Sales-Mont-Cty/listings/94607/00025159.html,"$182,400",2/8/2013,"improved real property 7401 westlake terrace unit 514 bethesda, md 20817",5cb0ecae737ae134b821f0b8,3,4,38.700141,-77.403583,Manassas,5cb0e9d6737ae134b821ef44,Manassas,"$548,076",52005755,VA,6650 Deep Hollow Ln,20112,2254,"$144,854","-$403,222"
129,5cb0e91e737ae134b821ef10,"9311 Lee Ave, Manassas, VA 20110",10:00 AM,http://classified.washingtontimes.com/category/394/Foreclosure-Sales-PW-Cty/6.html,4/12/9311,38:06.8,"$18,400","Terra Abstract Virginia, Inc., http://www.terraabstract.com",http://classified.washingtontimes.com/category/394/Foreclosure-Sales-PW-Cty/listings/94664/00025603.html,"$184,000",8/25/1968,16033,5cb0ec9f737ae134b821f084,3,3,38.81099,-77.604594,Gainesville,5cb0e91e737ae134b821ef10,Gainesville,"$602,321",55705079,VA,6602 Everbreeze Ln,20155,18492,"-$126,733","-$729,054"
23,5cb0e7b1737ae134b821eea6,"18 E Market St, Leesburg, VA 20176",10:30 AM,http://classified.washingtontimes.com/category/405/Forclosure-Sales-VA/2.html,5/6/2019,32:01.0,"$20,000","Samuel I. White, PC, Law Firm, http://www.siwpc.com",http://classified.washingtontimes.com/category/405/Forclosure-Sales-VA/listings/95301/00026352.html,"$189,000",2/4/2008,44036,5cb0ec83737ae134b821f01a,4.5,4,39.282634,-76.570722,Canton,5cb0e7b1737ae134b821eea6,Baltimore,"$488,716",2095714414,MD,3214 Hudson Street Baltimore Md # 21224,21224,4085,"$118,492","-$370,224"
62,5cb0e836737ae134b821eecd,"1300 Courthouse Rd, Stafford, VA 22554",3:00 PM,http://classified.washingtontimes.com/category/405/Forclosure-Sales-VA/6.html,4/16/2019,34:14.9,$0,"RAS Trustee Services, LLC, 4012 Raintree Road, Suite 100A, Chesapeake, Virginia 23321",http://classified.washingtontimes.com/category/405/Forclosure-Sales-VA/listings/94667/00025642.html,"$190,000",10/12/1946,"sal 20 jefferson st fredericksburg, va 22405",5cb0ec8d737ae134b821f041,2.5,4,39.27847,-77.635641,Lovettsville,5cb0e836737ae134b821eecd,Lovettsville,"$427,547",68465615,VA,19 Stocks St,20180,26480,"-$269,470","-$697,017"
109,5cb0e8da737ae134b821eefc,"9311 Lee Ave, Manassas, VA 20110",2:00 PM,http://classified.washingtontimes.com/category/394/Foreclosure-Sales-PW-Cty/4.html,4/12/9311,36:58.9,"$19,000","Atlantic Trustee Services, L.L.C, http://www.glasserlaw.com",http://classified.washingtontimes.com/category/394/Foreclosure-Sales-PW-Cty/listings/95331/00026261.html,"$191,468",6/23/2017,"9016 old hickory court, manassas, virginia 20110",5cb0ec9a737ae134b821f070,1.5,3,38.772867,-77.46821,Manassas,5cb0e8da737ae134b821eefc,Manassas,"$215,961",192611768,VA,9016 Old Hickory Ct,20110,658,"$179,962","-$35,999"
200,5cb0ea19737ae134b821ef57,"4100 Chain Bridge Road, Fairfax, MD 20772",9:30 AM,http://classified.washingtontimes.com/category/358/Foreclosure-Sales-FFX-Cty/2.html,3/22/2019,42:17.0,"$10,000","ALG Trustee, LLC, http://www.orlans.com",http://classified.washingtontimes.com/category/358/Foreclosure-Sales-FFX-Cty/listings/93972/00024588.html,"$199,900",1/1/1900,14905,5cb0ecb3737ae134b821f0cb,1,1,38.882084,-77.4154,Chantilly,5cb0ea19737ae134b821ef57,Chantilly,"$535,082",51789457,VA,4207 Kincaid Ct,20151,697460,"-$12,532,726","-$13,067,808"
202,5cb0ea1f737ae134b821ef59,"4100 Chain Bridge Road, Fairfax, MD 20772",3:00 PM,http://classified.washingtontimes.com/category/358/Foreclosure-Sales-FFX-Cty/2.html,4/22/2019,42:23.9,"$20,000","Atlantic Trustee Services, L.L.C, http://www.glasserlaw.com",http://classified.washingtontimes.com/category/358/Foreclosure-Sales-FFX-Cty/listings/93973/00024877.html,"$200,000",1/3/2008,11427,5cb0ecb3737ae134b821f0cd,5,4,38.780818,-77.066484,Belle Haven,5cb0ea1f737ae134b821ef59,Alexandria,"$1,485,158",51926592,VA,2107 Belle Haven Rd,22307,4117,"$124,804","-$1,360,354"
84,5cb0e883737ae134b821eee3,"9311 Lee Ave, Manassas, VA 20110",11:30 AM,http://classified.washingtontimes.com/category/394/Foreclosure-Sales-PW-Cty/2.html,4/12/9311,35:31.8,"$20,000","Samuel I. White, PC, Law Firm, http://www.siwpc.com",http://classified.washingtontimes.com/category/394/Foreclosure-Sales-PW-Cty/listings/94238/00025203.html,"$201,286",12/20/2013,"1813 old post terrace, woodbridge, va 22191",5cb0ec93737ae134b821f057,4,4,38.622122,-77.271411,Rippon Landing,5cb0e883737ae134b821eee3,Woodbridge,"$259,494",12476054,VA,1813 Old Post Ter,22191,1939,"$165,643","-$93,851"
136,5cb0e936737ae134b821ef17,"9311 Lee Ave, Manassas, VA 20110",10:00 AM,http://classified.washingtontimes.com/category/394/Foreclosure-Sales-PW-Cty/7.html,4/12/9311,38:30.5,"$20,000","Atlantic Trustee Services, L.L.C, http://www.glasserlaw.com",http://classified.washingtontimes.com/category/394/Foreclosure-Sales-PW-Cty/listings/95193/00026219.html,"$203,000",1/1/1900,13108,5cb0eca1737ae134b821f08b,0,0,43.1008,-75.233,Utica,5cb0e936737ae134b821ef17,Utica,"$241,267",247727753,NY,13505 E 2nd,13505,110303,"-$1,841,887","-$2,083,154"
16,5cb0e798737ae134b821ee9f,"4100 Chain Bridge Road, Fairfax, MD 20772",11:00 AM,http://classified.washingtontimes.com/category/405/Forclosure-Sales-VA.html,4/19/2019,31:36.7,"$20,000","Rosenberg & Associates, http://www.rosenberg-assoc.com, Bethesda, Maryland, 301-907-8000",http://classified.washingtontimes.com/category/405/Forclosure-Sales-VA/listings/94489/00025293.html,"$205,000",7/22/2003,"3507 tyler street, falls church, va 22041",5cb0ec81737ae134b821f013,3,3,38.848719,-77.138576,Falls Church,5cb0e798737ae134b821ee9f,Falls Church,"$565,770",51849756,VA,3507 Tyler St,22041,5743,"$97,483","-$468,287"
18,5cb0e79f737ae134b821eea1,"18 E Market St, Leesburg, VA 20176",9:30 AM,http://classified.washingtontimes.com/category/405/Forclosure-Sales-VA/2.html,4/16/2019,31:43.6,"$20,700","BWW Law Group, LLC, http://www.bwwsales.com",http://classified.washingtontimes.com/category/405/Forclosure-Sales-VA/listings/94263/00025222.html,"$207,000",2/16/2006,"610 warrenton terrace ne, leesburg, va 20176",5cb0ec82737ae134b821f015,3,0,39.124058,-77.544007,Leesburg,5cb0e79f737ae134b821eea1,Leesburg,"$345,491",12407354,VA,610 Warrenton Ter NE,20176,4803,"$116,204","-$229,287"
73,5cb0e85d737ae134b821eed8,"9311 Lee Ave, Manassas, VA 20110",11:30 AM,http://classified.washingtontimes.com/category/394/Foreclosure-Sales-PW-Cty.html,4/12/9311,34:53.2,"$20,000","Samuel I. White, PC, Law Firm, http://www.siwpc.com",http://classified.washingtontimes.com/category/394/Foreclosure-Sales-PW-Cty/listings/94982/00026023.html,"$211,105",7/15/2009,"8772 dunstable loop, bristow, va 20136",5cb0ec90737ae134b821f04c,3,3,38.766855,-77.563528,Bristow,5cb0e85d737ae134b821eed8,Bristow,"$338,027",52003853,VA,8772 Dunstable Loop,20136,3558,"$142,510","-$195,517"
197,5cb0ea0e737ae134b821ef54,"4100 Chain Bridge Road, Fairfax, MD 20772",9:00 AM,http://classified.washingtontimes.com/category/358/Foreclosure-Sales-FFX-Cty.html,5/9/2019,42:06.2,"$21,200","BWW Law Group, LLC, http://www.bwwsales.com",http://classified.washingtontimes.com/category/358/Foreclosure-Sales-FFX-Cty/listings/94993/00025673.html,"$212,000",1/3/2006,14801,5cb0ecb2737ae134b821f0c8,1,0,38.771035,-77.068851,Groveton,5cb0ea0e737ae134b821ef54,Alexandria,"$447,251",51956811,VA,6722 Quander Rd,22307,4847,"$118,159","-$329,092"
3,5cb0e76c737ae134b821ee92,"520 King Street, Alexandria, VA 22314",9:00 AM,http://classified.washingtontimes.com/category/354/Foreclosure-Sales-ALEX-Cty.html,5/3/2019,30:52.7,"$21,500","BWW Law Group, LLC, http://www.bwwsales.com",http://classified.washingtontimes.com/category/354/Foreclosure-Sales-ALEX-Cty/listings/94810/00025803.html,"$214,999",7/30/2009,"3407 valley drive, alexandria, va 22302",5cb0ec7d737ae134b821f006,1,0,38.836452,-77.07937,North Ridge-Rosemont,5cb0e76c737ae134b821ee92,Alexandria,"$321,055",192143023,VA,3407 Valley Dr # 701,22302,3543,"$145,434","-$175,621"
